bill_number,session,session_type,bill_type,title,keywords,status,primary_sponsors,sponsors,cosponsors,house_committee,senate_committee,long_title,summary,bill_url
HB16-1011,2016,RS,Bill,Metropolitan District Authority Promote Business Development,Local Government,Introduced; Passed; Became Law,Representative Edward Vigil; Senator Leroy Garcia; Senator Kevin Grantham,,Rep. J. Arndt; Rep. D. Esgar; Rep. R. Fields; Rep. D. Hullinghorst; Rep. T. Kraft-Tharp; Rep. P. Lee; Rep. T. Leonard; Rep. D. Mitsch Bush; Rep. C. Navarro; Rep. D. Pabon; Rep. B. Pettersen; Rep. P. Rosenthal; Rep. A. Williams; Sen. R. Baumgardner; Sen. J. Cooke; Sen. R. Heath; Sen. O. Hill; Sen. M. Hodge; Sen. C. Holbert; Sen. C. Jahn; Sen. J. Kefalas; Sen. M. Merrifield; Sen. L. Newell; Sen. E. Roberts; Sen. M. Scheffel; Sen. J. Sonnenberg; Sen. N. Todd,Local Government,"Business, Labor, & Technology",Concerning the removal of restrictions on the authority of a board of a metropolitan district to provide activities in support of business development within the district.,The act removes a specified minimum dollar amount of valuation for assessment of commercial property in a metropolitan district that was required for the district's board to provide activities in support of business development within the district. (Note: This summary applies to this bill as enacted.),https://leg.colorado.gov/bills/HB16-1011
HB16-1012,2016,RS,Bill,Clerk File Copy Of Municipal Election Results With DOLA Department Of Local Affairs,Elections & Redistricting; Local Government,Introduced; Passed; Became Law,Representative Su Ryden; Senator Ray Scott,,Rep. L. Court; Rep. S. Lontine; Rep. B. Pettersen; Rep. P. Rosenthal; Sen. L. Crowder; Sen. K. Grantham; Sen. R. Heath; Sen. J. Kefalas; Sen. B. Martinez Humenik; Sen. M. Merrifield; Sen. L. Newell; Sen. N. Todd,"State, Veterans, and Military Affairs",Local Government,Concerning a requirement that a municipal clerk file a copy of each statement of election results with the division of local government in the department of local affairs rather than the secretary of state.,"Previously, a municipal clerk was required to file a copy of each certified statement and determination of municipal election results with the secretary of state. The act instead requires the filing of such results to be made with the division of local government (division) in the department of local affairs. The division must then post the copy on its official website. The act also requires the secretary of state to provide, on his or her official website, a hyperlink to the division's online posting. (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/HB16-1012
HB16-1013,2016,RS,Bill,School District Crime Insurance In Lieu Of Bonds,Education & School Finance (Pre & K-12),Introduced; Passed; Became Law,Representative Alec Garnett; Senator Vicki Marble,,Rep. R. Fields; Rep. M. Hamner; Rep. T. Kraft-Tharp; Rep. S. Lontine; Rep. D. Mitsch Bush; Rep. C. Roupe; Rep. M. Tyler; Rep. F. Winter; Sen. R. Baumgardner; Sen. L. Crowder; Sen. K. Grantham; Sen. R. Heath; Sen. C. Holbert; Sen. C. Jahn; Sen. K. Lambert; Sen. K. Lundberg; Sen. M. Merrifield; Sen. T. Neville; Sen. R. Scott; Sen. L. Woods,Business Affairs and Labor,Education,Concerning authorizing school districts to purchase crime insurance coverage in lieu of surety bonds.,"Current law requires the secretary, assistant secretary, treasurer, and assistant treasurer of a school board and any person authorized by the board to be the custodian of money of the school district to obtain a surety bond before taking office. Additionally, a school board is required to obtain and pay for a surety bond for any person who is likely to have custody of $50 or more of school district money. The act authorizes a school district to purchase crime insurance coverage instead of the bonds. (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/HB16-1013
HB16-1014,2016,RS,Bill,SOS Secretary of State Business Intelligence Center,Business & Economic Development; State Government,Introduced; Passed; Became Law,Representative Angela Williams; Senator Jake Tate,,Rep. T. Kraft-Tharp; Rep. B. Rankin,Business Affairs and Labor,"State, Veterans, & Military Affairs",Concerning the creation of the business intelligence center program within the department of state.,"The act creates the business intelligence center program (program) within the department of state (department). The purpose of the program is to streamline access to public data collected by state agencies and to provide resources to make the data more useful. In operating the program, the department is authorized to assist state agencies in formatting and publishing their public data to a publicly available platform and provide resources to help users effectively use the data. To create those resources, the department may conduct public contests with cash awards and other incentives for the development of application software or other tools to help people effectively use the published public data. The business intelligence center advisory board is created in the department to assist the department in the operation of the program, and the advisory board will sunset in 10 years after a review by the department of regulatory agencies. The department is authorized to solicit, receive, and expend gifts, grants, or donations for direct and indirect costs. (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/HB16-1014
HB16-1015,2016,RS,Bill,Contingent Repeal Hlth Ins Laws Aligning With ACA,Health Care & Health Insurance; Insurance,Introduced; Lost,Representative Gordon Klingenschmitt,Rep. J. Brown; Rep. S. Humphrey; Rep. J. Joshi; Rep. P. Neville; Rep. L. Saine; Sen. K. Grantham,,"State, Veterans, and Military Affairs",,"Concerning the repeal of certain provisions of the ""Colorado Health Care Coverage Act"" contingent on the repeal of comparable federal law provisions.","In 2013, the general assembly enacted House Bill 13-1266 to align state health insurance laws with the requirements of the federal 'Patient Protection and Affordable Care Act' (ACA). The bill adds an automatic repeal to the following provisions in the state health insurance laws that is triggered if the comparable federal law requirement under the ACA is repealed by congress and approved by the president: The requirement that carriers offer health benefit plans that cover an essential health benefits package with bronze, silver, gold, and platinum levels of coverage; The requirement that dependent coverage under a health plan be available to a child under 26 years of age, regardless of dependency or marital status; The requirement that carriers issue or renew a plan to any eligible individual or small employer that agrees to pay the required premiums; The requirements regarding open and special enrollment periods; The prohibition against discriminating with respect to participation under the plan or coverage by any provider acting within the scope of his or her license; The requirement to offer continuation coverage to an employee who is no longer employed by the employer through whom the employee was covered under a health benefit plan; Fair market standards; Procedures for denial of benefits and internal reviews; The prohibition against preexisting condition exclusions; and The requirements pertaining to grace periods for a newly insured individual to pay premiums for coverage. (Note: This summary applies to this bill as introduced.)",https://leg.colorado.gov/bills/HB16-1015
HB16-1016,2016,RS,Bill,Using Multiple Measures Of Student Academic Growth,Education & School Finance (Pre & K-12),Introduced; Lost,Representative Dave Young; Senator Andy Kerr,,Rep. J. Arndt; Rep. A. Garnett; Rep. M. Hamner; Rep. T. Kraft-Tharp; Rep. D. Moreno; Rep. B. Pettersen; Rep. P. Rosenthal; Rep. S. Ryden; Rep. J. Singer; Rep. E. Vigil; Rep. A. Williams,Education,"State, Veterans, & Military Affairs",Concerning using multiple measures of student academic growth.,"The bill creates the student academic growth measures grant program (grant program) to assist school districts, boards of cooperative services, and charter schools (local education providers) in creating and applying multiple measures of student academic growth as supplements to state assessments. Depending on the level of rigor, validity, and reliability, the measures may be used to measure student achievement, teacher effectiveness, or the performance of a school or a local education provider, and other local education providers may choose to use the measures or they may be included in the statewide accountability system. A local education provider, solely or in partnership with other local education providers, may apply to receive a grant by providing specified information, including a plan for building the capacity of educators and administrators concerning multiple measures of student academic growth and for developing and implementing a process for creating and applying multiple measures of student academic growth. The local education provider must also agree to an external evaluation of the success of the plan. The state board of education (state board) must adopt rules for awarding the grants. The state board, taking into account recommendations from the department of education (department), must award the grants taking into account whether the applicant is working alone or with other local education providers, the applicant's intended use of the measures, the quality of the applicant's plan, the applicant's capacity for developing rigorous, valid, and reliable measures, and whether the applicant will contract for assistance in developing the measures. The department must contract with an entity to evaluate the rigor, validity, and reliability of the multiple measures of student academic growth and whether the measures are reliable and appropriate for use by other local education providers or for use in the statewide accountability system. Subject to available appropriations, the department must annually prepare and submit to the education committees of the general assembly a report that includes a summary of the evaluations and a report on implementation of the grant program. The bill creates the student academic growth measures grant program fund (fund) to consist of moneys appropriated or transferred to the fund by the general assembly for the grant program. If the estimated state education fund end-of-year balance for the 2016-17 budget year is greater than $100 million in December 2016, the state treasurer will transfer from the state education fund to the fund the amount that exceeds $100 million, but not more than $10 million. The department is not required to implement the grant program if less than $500,000 is transferred to the fund. (Note: This summary applies to the reengrossed version of this bill as introduced in the second house.)",https://leg.colorado.gov/bills/HB16-1016
HB16-1017,2016,RS,Bill,Victim Impact Panel Appearances For DUI,"Crimes, Corrections, & Enforcement; Transportation & Motor Vehicles",Introduced; Passed; Became Law,Representative Dan Pabon; Representative Polly Lawrence; Senator John Cooke; Senator Michael Johnston,,Rep. J. Arndt; Rep. J. Buckner; Rep. R. Fields; Rep. J. Ginal; Rep. D. Kagan; Rep. T. Kraft-Tharp; Rep. P. Lee; Rep. S. Lontine; Rep. E. McCann; Rep. D. Mitsch Bush; Rep. B. Pettersen; Rep. D. Primavera; Rep. P. Rosenthal; Rep. J. Singer; Rep. D. Young; Sen. I. Aguilar; Sen. L. Crowder; Sen. R. Heath; Sen. J. Kefalas; Sen. A. Kerr; Sen. V. Marble; Sen. M. Merrifield; Sen. L. Newell; Sen. N. Todd; Sen. L. Woods,Judiciary,Judiciary,Concerning appearances before a victim impact panel.,"For a person convicted of a traffic offense involving alcohol or drugs, current law allows the court to require the person to attend and pay up to $25 for one appearance before a victim impact panel. The act specifies that the person must attend in person, increases the $25 appearance fee cap to $50 as of July 1, 2016, and specifies that the fee is adjusted every July 1 thereafter based on the consumer price index. (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/HB16-1017
HB16-1018,2016,RS,Bill,Transportation Advisory Committee Procedures,State Government; Transportation & Motor Vehicles,Introduced; Passed; Became Law,Representative Terri Carver; Representative Diane Mitsch Bush; Senator Nancy Todd,,Rep. J. Brown; Rep. D. Coram; Rep. C. Duran; Rep. D. Esgar; Rep. R. Fields; Rep. J. Ginal; Rep. M. Hamner; Rep. P. Lee; Rep. S. Lontine; Rep. D. Pabon; Rep. P. Rosenthal; Rep. J. Windholz; Rep. F. Winter; Sen. K. Donovan; Sen. L. Garcia; Sen. R. Heath; Sen. M. Jones; Sen. J. Kefalas; Sen. M. Merrifield,Transportation & Energy,Transportation,Concerning a requirement that the statewide transportation advisory committee provide advice and comments regarding transportation-related matters to both the department of transportation and the transportation commission rather than to the department only.,"The act requires the statewide transportation advisory committee to advise both the transportation commission and the department of transportation, rather than only the department as was previously the case, on the needs of the transportation systems in the state and to review and comment on all regional transportation plans submitted for the transportation planning regions of the state. The act also more precisely specifies the matters on which advice is to be provided to include budgets, transportation improvement programs, transportation plans, and state transportation policies. (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/HB16-1018
HB16-1019,2016,RS,Bill,Broadcast Burns Watershed Protection,Natural Resources & Environment,Introduced; Passed; Became Law,Representative KC Becker; Senator Matt Jones; Senator Ellen Roberts,Rep. P. Buck; Rep. M. Hamner; Rep. J. Singer; Rep. D. Thurlow; Sen. R. Baumgardner; Sen. J. Cooke; Sen. M. Merrifield,Rep. J. Arndt; Rep. J. Brown; Rep. J. Danielson; Rep. R. Fields; Rep. J. Ginal; Rep. D. Hullinghorst; Rep. T. Kraft-Tharp; Rep. S. Lebsock; Rep. P. Lee; Rep. T. Leonard; Rep. S. Lontine; Rep. D. Mitsch Bush; Rep. P. Rosenthal; Rep. L. Saine; Rep. J. Salazar; Rep. M. Tyler; Rep. E. Vigil; Rep. D. Young; Sen. I. Aguilar; Sen. B. Cadman; Sen. L. Crowder; Sen. K. Donovan; Sen. K. Grantham; Sen. L. Guzman; Sen. R. Heath; Sen. C. Holbert; Sen. M. Johnston; Sen. J. Kefalas; Sen. K. Lundberg; Sen. V. Marble; Sen. B. Martinez Humenik; Sen. T. Neville; Sen. L. Newell; Sen. N. Todd; Sen. J. Ulibarri; Sen. L. Woods,"Agriculture, Livestock, & Natural Resources","Agriculture, Natural Resources, & Energy",Concerning increased authority to use broadcast burning as a tool to promote watershed restoration.,"The act adds broadcast burning, the method by which fire is applied generally to most or all of an area within well-defined boundaries, to the types of projects and methods for which the state forest service may award grants from the healthy forests and vibrant communities fund and the forest restoration program cash fund to help restore community watersheds. (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/HB16-1019
HB16-1020,2016,RS,Bill,No Drones Near Airports Or Jails,"Crimes, Corrections, & Enforcement",Introduced; Lost,Representative Paul Rosenthal; Senator John Cooke,,,Judiciary,,Concerning prohibiting certain uses of an unmanned aircraft system.,"A person commits introducing contraband in the first degree if he or she knowingly and unlawfully operates any unmanned aircraft system (UAS) within 5 miles of a detention facility with the intent to introduce or attempt to introduce a dangerous instrument, alcohol or an alcoholic beverage, a controlled substance, or marijuana or marijuana concentrate into the detention facility. A person shall not operate a UAS: Within 5 miles of an airport unless the person is authorized by the airport's air traffic control tower; In a manner that interferes with the operation of manned aircraft; More than 400 feet above the earth's surface; In a manner that is prohibited by any federal law or rule; In violation of any temporary flight restriction (TFR) or notice to airmen (NOTAM) issued by the federal aviation administration (FAA); or In the airspace directly above any detention facility. A person who violates any of these prohibitions commits a class 1 misdemeanor. These prohibitions do not apply to the operation of a public UAS operated in compliance with any current and enforceable authorization granted by the FAA. (Note: This summary applies to this bill as introduced.)",https://leg.colorado.gov/bills/HB16-1020
HB16-1021,2016,RS,Bill,Race Info ID Application,State Government,Introduced; Passed; Became Law,Representative Joseph Salazar; Senator Jessie Ulibarri; Senator Ellen Roberts,,Rep. C. Duran; Rep. R. Fields; Rep. J. Ginal; Rep. S. Lontine; Rep. E. McCann; Rep. J. Melton; Rep. D. Mitsch Bush; Rep. P. Rosenthal; Rep. S. Ryden; Rep. A. Williams; Sen. I. Aguilar; Sen. L. Garcia; Sen. L. Guzman; Sen. R. Heath; Sen. J. Kefalas; Sen. M. Merrifield; Sen. L. Newell,Judiciary,Judiciary,Concerning providing the opportunity to collect identifying information from applicants for state-issued cards.,The act requires that an application for a driver's license or state identification card include the opportunity for the applicant to self-identify his or her race or ethnicity. The race or ethnicity information will not be printed on the driver's license or identification card but will be included in the information on the stored information magnetic strip on the card. A law enforcement officer will be able to access the information when he or she swipes the driver's license or identification card. (Note: This summary applies to this bill as enacted.),https://leg.colorado.gov/bills/HB16-1021
HB16-1022,2016,RS,Bill,Full-day Kindergarten Funding,Education & School Finance (Pre & K-12),Introduced; Lost,Representative James Wilson,,,Education,,Concerning funding for school districts to provide full-day kindergarten programs.,"Under current law, students who are enrolled in kindergarten are counted as half-day pupils for purposes of school finance. In addition, each school district receives supplemental kindergarten enrollment in the amount of .08 of a full-day pupil for each kindergarten pupil. For the 2016-17 budget year, the bill increases the supplemental kindergarten enrollment so that each school district can count a kindergarten student as a full-day student. Also, during the 2016-17 budget year, a school district can include in its pupil count all students who are eligible for enrollment in kindergarten, regardless of whether they are actually enrolled. A school district that does not actually provide a full-day kindergarten program during the 2016-17 budget year must use the revenues received from the supplemental kindergarten enrollment and all revenues received for students who are not enrolled in kindergarten to expand its kindergarten facilities. For the 2017-18 budget year and budget years thereafter, the bill increases the supplemental kindergarten enrollment so that a school district that provides a full-day kindergarten program can count as a full-day student each student who enrolls in the full-day kindergarten program. All other school districts receive the additional .08 of supplemental kindergarten enrollment for each student enrolled in kindergarten. A school district that counts students for a full day of kindergarten is no longer eligible to receive hold-harmless full-day kindergarten funding. (Note: This summary applies to this bill as introduced.)",https://leg.colorado.gov/bills/HB16-1022
HB16-1023,2016,RS,Bill,Deadly Force Against An Intruder At A Business,"Crimes, Corrections, & Enforcement",Introduced; Lost,Representative Justin Everett,Rep. P. Buck; Rep. S. Humphrey; Rep. G. Klingenschmitt; Rep. P. Neville; Rep. D. Nordberg; Rep. K. Ransom; Rep. L. Saine; Sen. K. Lambert; Sen. V. Marble; Sen. T. Neville,,"State, Veterans, and Military Affairs",,Concerning the use of deadly physical force against a person who has made an illegal entry into a place of business.,"The bill extends the right to use deadly force against an intruder under certain conditions to include owners, managers, and employees of businesses. (Note: This summary applies to this bill as introduced.)",https://leg.colorado.gov/bills/HB16-1023
HB16-1024,2016,RS,Bill,Repeal Ammo Magazine Prohibition,"Crimes, Corrections, & Enforcement",Introduced; Lost,Representative Lori Saine; Representative Stephen Humphrey; Senator Vicki Marble,Rep. P. Buck; Rep. J. Everett; Rep. J. Joshi; Rep. G. Klingenschmitt; Rep. P. Neville; Rep. D. Nordberg; Rep. K. Ransom; Sen. T. Neville,,"State, Veterans, and Military Affairs",,Concerning the repeal of certain provisions concerning ammunition magazines.,"The bill repeals statutory provisions: Prohibiting the possession of large-capacity ammunition magazines; and Requiring each large-capacity magazine that is manufactured in Colorado on or after July 1, 2013, to include a permanent stamp or marking indicating that the magazine was manufactured or assembled after July 1, 2013. (Note: This summary applies to this bill as introduced.)",https://leg.colorado.gov/bills/HB16-1024
HB16-1025,2016,RS,Bill,Renewal Property Casualty Insurance,Insurance,Introduced; Passed; Became Law,Representative Jeni Arndt; Senator Jake Tate,Rep. D. Nordberg; Sen. L. Newell,Rep. T. Kraft-Tharp; Rep. P. Rosenthal; Rep. A. Williams; Sen. R. Baumgardner; Sen. J. Cooke; Sen. L. Crowder; Sen. R. Heath; Sen. M. Hodge; Sen. C. Holbert; Sen. J. Kefalas; Sen. R. Scott; Sen. L. Woods,Business Affairs and Labor,"Business, Labor, & Technology",Concerning statutory recognition that an insurance policy may be subject to renewal by an admitted insurer within the same insurance group as the insurer that issued the insurance policy.,"In the property and casualty insurance laws, the act adds the term 'admitted company within the same insurance group' to the definitions of 'renewal' or 'to renew' in order to acknowledge that an insurance policy may be subject to renewal by an insurer or an admitted company within the same insurance group as the insurer when a policy is renewed. (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/HB16-1025
HB16-1026,2016,RS,Bill,Repeal DOR Department of Revenue Revenue Impact Accounting Requirements,Fiscal Policy & Taxes,Introduced; Passed; Became Law,Representative Dan Thurlow; Representative Tracy Kraft-Tharp; Senator Chris Holbert,,Rep. K. Becker; Rep. J. Brown; Rep. J. Buckner; Rep. K. Conti; Rep. B. DelGrosso; Rep. P. Lee; Rep. D. Mitsch Bush; Rep. D. Pabon; Rep. K. Priola; Rep. C. Roupe; Rep. J. Windholz; Sen. R. Baumgardner; Sen. L. Crowder; Sen. K. Grantham; Sen. R. Heath; Sen. C. Jahn; Sen. M. Johnston; Sen. J. Kefalas; Sen. A. Kerr; Sen. K. Lambert; Sen. K. Lundberg; Sen. V. Marble; Sen. B. Martinez Humenik; Sen. L. Newell; Sen. M. Scheffel; Sen. R. Scott; Sen. P. Steadman; Sen. J. Tate; Sen. N. Todd; Sen. L. Woods,Finance,Finance,Concerning the repeal of the department of revenue's revenue impact accounting requirements related to a group of bills enacted in 2010.,The act repeals accounting requirements that were placed on the department of revenue in 2010 for revenue applicable to a certain group of bills enacted in 2010. (Note: This summary applies to this bill as enacted.),https://leg.colorado.gov/bills/HB16-1026
HB16-1027,2016,RS,Bill,Criminal Deposition For At-risk Persons,"Courts & Judicial; Crimes, Corrections, & Enforcement",Introduced; Passed; Became Law,Representative Jessie Danielson; Senator Nancy Todd; Senator Jerry Sonnenberg,,Rep. K. Becker; Rep. L. Court; Rep. R. Fields; Rep. M. Foote; Rep. J. Ginal; Rep. M. Hamner; Rep. D. Hullinghorst; Rep. T. Kraft-Tharp; Rep. P. Lee; Rep. S. Lontine; Rep. D. Pabon; Rep. D. Primavera; Rep. K. Priola; Rep. P. Rosenthal; Rep. S. Ryden; Rep. J. Salazar; Rep. J. Singer; Rep. D. Young; Sen. R. Baumgardner; Sen. B. Cadman; Sen. J. Cooke; Sen. R. Heath; Sen. C. Jahn; Sen. M. Jones; Sen. J. Kefalas; Sen. A. Kerr; Sen. K. Lambert; Sen. K. Lundberg; Sen. V. Marble; Sen. B. Martinez Humenik; Sen. M. Merrifield; Sen. L. Newell; Sen. M. Scheffel; Sen. R. Scott; Sen. J. Tate; Sen. L. Woods,Judiciary,Judiciary,Concerning depositions in criminal cases in which an at-risk person may not be available for trial.,"Under current law, the prosecution may request to take the deposition of an at-risk adult victim or witness if the victim or witness may be unavailable at trial. The act allows the prosecution to make the request for both at-risk adults and at-risk elders. If the motion relates to an at-risk elder victim, the court shall schedule the deposition. If the motion relates to an at-risk adult or an at-risk elder witness, there is a rebuttable presumption that the deposition should be taken to prevent injustice. The court may deny the motion if it finds that granting the motion will not prevent injustice. Under current law, the motion must be filed at least 3 days prior to taking the deposition. The act changes the timing to at least 14 days prior to taking the deposition unless good cause is shown for a shorter period of time. The act requires the parties to provide all available discovery at least 5 days prior to the deposition. If the discovery is not provided, either party can motion the court to reschedule the deposition until a time when the discovery can be provided. (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/HB16-1027
