"state","year","bill_num","bill_type","num_only","special","special_num","num_bill_mentions","share_cong_mentions","share_state_mentions","source","ex_article_path"
"LA",2007,"hb0191","HB",191,0,NA,1,0,1,"newsbank","LA/2007/05/22/0C9C307698CA2800_20070522_1194D71FA95EA708.xml"
"DE",2007,"hb0192","HB",192,0,NA,3,0,0,"newsbank","DE/2007/04/27/0C9C3243A4BDAC80_20070427_12206B9AA19240E8.xml"
"IL",2007,"hb0192","HB",192,0,NA,4,0,0,"lexisnexis","IL_2007_13.pdf --- Article Number: 26"
"IL",2007,"hb0193","HB",193,0,NA,4,0,0,"lexisnexis","IL_2007_2.pdf --- Article Number: 20"
"LA",2007,"hb0193","HB",193,0,NA,1,0,0,"newsbank","LA/2007/05/11/0C9C307698CA2800_20070511_119137485CA5F048.xml"
"KY",2007,"hb0194","HB",194,0,NA,1,0,0,"newsbank","KY/2007/02/23/0C9C33F0420E3880_20070223_1178006142535E10.xml"
"MT",2007,"hb0194","HB",194,0,NA,3,0,0,"newsbank","MT/2007/01/30/0C9C30EBA6619F00_20070130_12C16D6BBB186718.xml"
"DE",2007,"hb0196","HB",196,0,NA,4,0,0.5,"newsbank","DE/2007/06/13/0C9C3243A4BDAC80_20070613_122936B3ADA27308.xml"
"AK",2007,"hb0198","HB",198,0,NA,7,0.285714285714286,0.285714285714286,"newsbank","AK/2007/03/18/0D189FD7C30D45D5_20070318_11803DF7B7408BE8.xml"
"AK",2007,"hb0198","HB",198,1,NA,3,0,0,"newsbank","AK/2007/06/03/0D189FD7C30D45D5_20070603_11994A488B8F88A0.xml"
"DE",2007,"hb0198","HB",198,0,NA,1,0,0,"newsbank","DE/2007/10/18/0C9C3243A4BDAC80_20071018_122E7DD312FF6358.xml"
"ID",2007,"hb0198","HB",198,0,NA,1,0,0,"lexisnexis","ID_2007_1.pdf --- Article Number: 83"
"LA",2007,"hb0198","HB",198,0,NA,2,0,0.5,"newsbank","LA/2007/04/29/0C9C307698CA2800_20070429_118D42600BBE7C28.xml"
"MT",2007,"hb0198","HB",198,0,NA,1,0,0,"newsbank","MT/2007/04/14/0C9C30EBA6619F00_20070414_12C16D5E201F0D90.xml"
"AL",2007,"hb0199","HB",199,0,NA,2,0,1,"newsbank","AL/2007/03/25/0C9C30EFCE52CB80_20070325_11824C024DA5B2B8.xml"
"IL",2007,"hb0201","HB",201,0,NA,4,0.5,0.5,"lexisnexis","IL_2007_11.pdf --- Article Number: 74"
"MO",2007,"hb0201","HB",201,0,NA,1,0,1,"newsbank","MO/2007/01/22/0C9C364D5DACAA80_20070122_116D34DD4E3CB2F8.xml"
"HI",2007,"hb0202","HB",202,0,NA,2,0.5,0.5,"newsbank","HI-Bul/2007/03/11/128FF2D44F15D100_20070311_129838339849F0F8.xml"
"WY",2007,"hb0203","HB",203,0,NA,1,0,0,"lexisnexis","WY_2007_2.pdf --- Article Number: 28"
"LA",2007,"hb0204","HB",204,0,NA,1,0,0,"newsbank","LA/2007/05/09/0C9C307698CA2800_20070509_11908E435F3CE320.xml"
"MT",2007,"hb0204","HB",204,0,NA,1,0,1,"newsbank","MT/2007/02/16/0C9C30EBA6619F00_20070216_12C16D60EB3CF070.xml"
"AK",2007,"hb0205","HB",205,0,NA,2,0,1,"newsbank","AK/2007/07/17/0D189FD7C30D45D5_20070717_11A77617A1B2E078.xml"
"AL",2007,"hb0206","HB",206,0,NA,2,0.5,0.5,"newsbank","AL/2007/05/06/0C9C30EFCE52CB80_20070506_1190238472EC3D58.xml"
"KY",2007,"hb0207","HB",207,0,NA,17,0.0588235294117647,0.235294117647059,"newsbank","KY/2007/01/23/0C9C33F0420E3880_20070123_116DC653E9BFCE20.xml"
"LA",2007,"hb0207","HB",207,0,NA,1,0,0,"newsbank","LA/2007/05/08/0C9C307698CA2800_20070508_11903A0186839E28.xml"
"WY",2007,"hb0208","HB",208,0,NA,4,0,0,"lexisnexis","WY_2007_2.pdf --- Article Number: 78"
"LA",2007,"hb0210","HB",210,0,NA,7,0,0,"newsbank","LA/2007/05/08/0C9C307698CA2800_20070508_11903A014A6B7EE8.xml"
"WY",2007,"hb0210","HB",210,0,NA,1,0,0,"lexisnexis","WY_2007_2.pdf --- Article Number: 26"
"DE",2007,"hb0212","HB",212,0,NA,1,0,0,"newsbank","DE/2007/10/09/0C9C3243A4BDAC80_20071009_122E7DCEA20D7BC8.xml"
"HI",2007,"hb0212","HB",212,0,NA,1,0,0,"newsbank","HI-Bul/2007/04/03/128FF2D44F15D100_20070403_129838361DCEDFE8.xml"
"MO",2007,"hb0213","HB",213,0,NA,9,0.222222222222222,0.444444444444444,"newsbank","MO/2007/01/30/0C9C364D5DACAA80_20070130_116FD794E86EF3C0.xml"
"MT",2007,"hb0213","HB",213,0,NA,1,0,0,"newsbank","MT/2007/01/27/0C9C30EBA6619F00_20070127_12C16D68735ACE08.xml"
"WY",2007,"hb0213","HB",213,0,NA,1,0,1,"lexisnexis","WY_2007_2.pdf --- Article Number: 41"
"GA",2007,"hb0214","HB",214,0,NA,1,1,0,"lexisnexis","GA_2007_2.pdf --- Article Number: 19"
"MD",2007,"hb0215","HB",215,0,NA,1,0,0,"lexisnexis","MD_2007_2.pdf --- Article Number: 18"
"MO",2007,"hb0215","HB",215,0,NA,1,0,0,"newsbank","MO/2007/04/24/0C9C364D5DACAA80_20070424_118B8363809F1690.xml"
"MT",2007,"hb0215","HB",215,0,NA,1,0,0,"newsbank","MT/2007/01/22/0C9C30EBA6619F00_20070122_12C16D6D6B826998.xml"
"AK",2007,"hb0217","HB",217,0,NA,5,0,0,"newsbank","AK/2007/04/05/0D189FD7C30D45D5_20070405_118583578D864F90.xml"
"WY",2007,"hb0217","HB",217,0,NA,3,0,0,"lexisnexis","WY_2007_2.pdf --- Article Number: 19"
"TX",2007,"hb0218","HB",218,0,NA,29,0.0689655172413793,0.241379310344828,"newsbank","TX/2007/04/03/0C9C30CEEF1DD980_20070403_1184C8C2AF699A90.xml"
"KY",2007,"hb0219","HB",219,0,NA,1,0,0,"newsbank","KY/2007/02/16/0C9C33F0420E3880_20070216_1175B0AEC7FAD0F0.xml"
"AK",2007,"hb0220","HB",220,0,NA,1,1,1,"newsbank","AK/2007/04/21/0D189FD7C30D45D5_20070421_118B72162B9D4C68.xml"
"AK",2007,"hb0222","HB",222,0,NA,5,0.4,0.4,"newsbank","AK/2007/04/05/0D189FD7C30D45D5_20070405_118583578D864F90.xml"
"DE",2007,"hb0224","HB",224,0,NA,1,0,0,"newsbank","DE/2007/10/31/0C9C3243A4BDAC80_20071031_122E7DD96BB61810.xml"
"KY",2007,"hb0224","HB",224,0,NA,2,0,0,"newsbank","KY/2007/02/18/0C9C33F0420E3880_20070218_1176ABD5A8673F18.xml"
"LA",2007,"hb0225","HB",225,0,NA,5,0,0,"newsbank","LA/2007/06/08/0C9C307698CA2800_20070608_11AC24BCF8A8E5E8.xml"
"MD",2007,"hb0225","HB",225,0,NA,1,0,1,"lexisnexis","MD_2007_2.pdf --- Article Number: 23"
"TX",2007,"hb0225","HB",225,0,NA,2,1,0,"newsbank","TX/2007/04/17/0C9C30CEEF1DD980_20070417_1189666DF8E8D900.xml"
"HI",2007,"hb0226","HB",226,0,NA,3,0,0.666666666666667,"newsbank","HI-Bul/2007/05/04/128FF2D44F15D100_20070504_1298383952C2DB40.xml"
"KY",2007,"hb0226","HB",226,0,NA,5,0.2,0,"newsbank","KY/2007/02/07/0C9C33F0420E3880_20070207_1172C9F2B9B66A00.xml"
"KY",2007,"hb0227","HB",227,0,NA,2,0,0,"newsbank","KY/2007/02/28/0C9C33F0420E3880_20070228_1179A4868D802188.xml"
"NH",2007,"hb0227","HB",227,0,NA,2,0.5,0.5,"newsbank","NH/2007/03/07/0C9C3411E8D2E900_20070307_117C12B392989EC0.xml"
"HI",2007,"hb0228","HB",228,0,NA,1,0,1,"newsbank","HI-Bul/2007/02/09/128FF2D44F15D100_20070209_1298382FED854A30.xml"
"KY",2007,"hb0228","HB",228,0,NA,1,0,0,"newsbank","KY/2007/03/22/0C9C33F0420E3880_20070322_1180E0560A47AB08.xml"
"LA",2007,"hb0228","HB",228,0,NA,1,0,0,"newsbank","LA/2007/05/24/0C9C307698CA2800_20070524_11958085745CA9C0.xml"
"AK",2007,"hb0229","HB",229,0,NA,6,0.333333333333333,0,"newsbank","AK/2007/04/13/0D189FD7C30D45D5_20070413_11882655A6BE9440.xml"
"KY",2007,"hb0230","HB",230,0,NA,1,0,0,"newsbank","KY/2007/02/21/0C9C33F0420E3880_20070221_117754C2411AAF30.xml"
"WY",2007,"hb0230","HB",230,0,NA,1,0,0,"lexisnexis","WY_2007_2.pdf --- Article Number: 27"
"MT",2007,"hb0232","HB",232,0,NA,1,0,0,"newsbank","MT/2007/02/07/0C9C30EBA6619F00_20070207_12C16D6DF4FCE930.xml"
"NH",2007,"hb0232","HB",232,0,NA,1,0,0,"newsbank","NH/2007/03/28/0C9C3411E8D2E900_20070328_1182FC4F315D92C0.xml"
"IL",2007,"hb0234","HB",234,0,NA,1,0,0,"lexisnexis","IL_2007_21.pdf --- Article Number: 22"
"LA",2007,"hb0235","HB",235,0,NA,1,0,1,"newsbank","LA/2007/05/22/0C9C307698CA2800_20070522_1194D71FA95EA708.xml"
"MT",2007,"hb0235","HB",235,0,NA,3,0.333333333333333,0.333333333333333,"newsbank","MT/2007/04/06/0C9C30EBA6619F00_20070406_12C16D5AA99BFA40.xml"
"NH",2007,"hb0235","HB",235,0,NA,1,0,1,"newsbank","NH/2007/03/29/0C9C3411E8D2E900_20070329_1183469AA9EC3938.xml"
"AK",2007,"hb0237","HB",237,0,NA,1,0,0,"newsbank","AK/2007/04/28/0D189FD7C30D45D5_20070428_118E1517274ABB28.xml"
"DE",2007,"hb0239","HB",239,0,NA,1,0,0,"newsbank","DE/2007/01/11/0C9C3243A4BDAC80_20070111_122D2AD335EFD898.xml"
"LA",2007,"hb0239","HB",239,0,NA,1,0,1,"newsbank","LA/2007/05/22/0C9C307698CA2800_20070522_1194D71FA95EA708.xml"
"WY",2007,"hb0239","HB",239,0,NA,1,0,0,"lexisnexis","WY_2007_2.pdf --- Article Number: 36"
"LA",2007,"hb0240","HB",240,0,NA,2,0,1,"newsbank","LA/2007/05/04/0C9C307698CA2800_20070504_118EE921CD2B0090.xml"
"LA",2007,"hb0241","HB",241,0,NA,2,0,1,"newsbank","LA/2007/05/22/0C9C307698CA2800_20070522_1194D71FA95EA708.xml"
"DE",2007,"hb0242","HB",242,0,NA,4,0,0,"newsbank","DE/2007/06/22/0C9C3243A4BDAC80_20070622_122936B8681C5B38.xml"
"MS",2007,"hb0242","HB",242,0,NA,2,0,0,"newsbank","MS/2007/01/11/0C9C367FBB8A8780_20070111_116996E2F0B596D8.xml"
"WY",2007,"hb0242","HB",242,0,NA,1,0,0,"lexisnexis","WY_2007_2.pdf --- Article Number: 84"
"HI",2007,"hb0243","HB",243,0,NA,1,0,0,"newsbank","HI-Bul/2007/01/29/128FF2D44F15D100_20070129_1298382F28F3B038.xml"
"MS",2007,"hb0243","HB",243,0,NA,1,0,0,"newsbank","MS/2007/01/03/0C9C367FBB8A8780_20070103_1166F3E3796AEDC8.xml"
"NC",2007,"hb0244","HB",244,0,NA,1,0,0,"newsbank","NC/2007/07/09/0C9C34A99F5CE700_20070709_11A482F31614F440.xml"
"AL",2007,"hb0245","HB",245,0,NA,2,0,0,"newsbank","AL/2007/04/05/0C9C30EFCE52CB80_20070405_118597A8A3C92DB8.xml"
"ID",2007,"hb0245","HB",245,0,NA,1,0,0,"lexisnexis","ID_2007_1.pdf --- Article Number: 41"
"ID",2007,"hb0246","HB",246,0,NA,1,0,0,"lexisnexis","ID_2007_1.pdf --- Article Number: 61"
"IL",2007,"hb0246","HB",246,0,NA,8,0.125,0.375,"lexisnexis","IL_2007_3.pdf --- Article Number: 89"
"LA",2007,"hb0247","HB",247,0,NA,2,0,0,"newsbank","LA/2007/07/20/0C9C307698CA2800_20070720_11A84B8008898048.xml"
"MS",2007,"hb0247","HB",247,0,NA,8,0,0.125,"newsbank","MS/2007/02/14/0C9C367FBB8A8780_20070214_1174CBAE92B29348.xml"
"LA",2007,"hb0248","HB",248,0,NA,2,0,0.5,"newsbank","LA/2007/05/03/0C9C307698CA2800_20070503_118E94E696DA1CE8.xml"
"NC",2007,"hb0248","HB",248,0,NA,6,0,0,"newsbank","NC/2007/06/20/0C9C34A99F5CE700_20070620_119E3F5A20375C38.xml"
"DE",2007,"hb0249","HB",249,0,NA,2,0,0.5,"newsbank","DE/2007/06/27/0C9C3243A4BDAC80_20070627_122936BAF02B4C80.xml"
"HI",2007,"hb0249","HB",249,0,NA,1,0,0,"newsbank","HI-Bul/2007/06/06/128FF2D44F15D100_20070606_1298383C462C3340.xml"
"LA",2007,"hb0249","HB",249,0,NA,1,0,0,"newsbank","LA/2007/05/12/0C9C307698CA2800_20070512_1191E039770B4F00.xml"
"DE",2007,"hb0250","HB",250,0,NA,1,0,0,"newsbank","DE/2007/06/28/0C9C3243A4BDAC80_20070628_122936BB757D5FE8.xml"
"LA",2007,"hb0250","HB",250,0,NA,2,0,0,"newsbank","LA/2007/05/23/0C9C307698CA2800_20070523_11952BB819FD6D58.xml"
"FL",2007,"hb0251","HB",251,0,NA,3,0,0,"lexisnexis","FL_2007_13.pdf --- Article Number: 22"
"DE",2007,"hb0253","HB",253,0,NA,1,0,0,"newsbank","DE/2007/06/27/0C9C3243A4BDAC80_20070627_122936BAF02B4C80.xml"
"AL",2007,"hb0254","HB",254,0,NA,1,0,0,"newsbank","AL/2007/03/11/0C9C30EFCE52CB80_20070311_117DAF6DD1DEB118.xml"
"NH",2007,"hb0254","HB",254,0,NA,1,0,0,"newsbank","NH/2007/04/05/0C9C3411E8D2E900_20070405_11859F5FDB600E80.xml"
"PA",2007,"hb0254","HB",254,0,NA,1,0,1,"newsbank","PA/2007/03/25/0C9C352AB17A8D80_20070325_11820603AA7D9BF8.xml"
"WY",2007,"hb0256","HB",256,0,NA,1,0,0,"lexisnexis","WY_2007_2.pdf --- Article Number: 13"
"DE",2007,"hb0258","HB",258,0,NA,1,0,0,"newsbank","DE/2007/10/17/0C9C3243A4BDAC80_20071017_122E7DD280E825B0.xml"
"LA",2007,"hb0258","HB",258,0,NA,2,0,0,"newsbank","LA/2007/05/11/0C9C307698CA2800_20070511_11913748A91B8770.xml"
"FL",2007,"hb0259","HB",259,0,NA,2,0,0,"lexisnexis","FL_2007_5.pdf --- Article Number: 67"
"LA",2007,"hb0259","HB",259,0,NA,1,0,0,"newsbank","LA/2007/05/02/0C9C307698CA2800_20070502_118E3F5825A64A58.xml"
"MT",2007,"hb0259","HB",259,0,NA,1,0,0,"newsbank","MT/2007/12/25/0C9C30EBA6619F00_20071225_12C16DA99921C6E0.xml"
"NC",2007,"hb0259","HB",259,0,NA,4,0,0,"newsbank","NC/2007/03/31/0C9C34A99F5CE700_20070331_11838CCD9E9C5D60.xml"
"PA",2007,"hb0259","HB",259,0,NA,1,0,0,"newsbank","PA/2007/11/26/0C9C352AB17A8D80_20071126_11D2DAEFAB135BE8.xml"
"MT",2007,"hb0260","HB",260,0,NA,1,0,0,"newsbank","MT/2007/04/04/0C9C30EBA6619F00_20070404_12C16D6AA497AD00.xml"
"AK",2007,"hb0261","HB",261,0,NA,3,0,0.666666666666667,"newsbank","AK/2007/08/27/0D189FD7C30D45D5_20070827_11B4F964F51C86F0.xml"
"KY",2007,"hb0261","HB",261,0,NA,2,0,0,"newsbank","KY/2007/02/22/0C9C33F0420E3880_20070222_1177A8E5684B3750.xml"
"IL",2007,"hb0262","HB",262,0,NA,1,0,0,"lexisnexis","IL_2007_5.pdf --- Article Number: 27"
"KY",2007,"hb0262","HB",262,0,NA,2,0,0,"newsbank","KY/2007/03/27/0C9C33F0420E3880_20070327_11828643EEB882A0.xml"
"KY",2007,"hb0262","HB",262,1,NA,3,0,0.666666666666667,"newsbank","KY/2007/03/13/0C9C33F0420E3880_20070313_117DE897F8FB1CC8.xml"
"IL",2007,"hb0263","HB",263,0,NA,3,0,0,"lexisnexis","IL_2007_12.pdf --- Article Number: 27"
"DE",2007,"hb0264","HB",264,0,NA,1,0,0,"newsbank","DE/2007/06/28/0C9C3243A4BDAC80_20070628_122936BBAB2CC3D0.xml"
"LA",2007,"hb0265","HB",265,0,NA,3,0,0.333333333333333,"newsbank","LA/2007/05/30/0C9C307698CA2800_20070530_11977AD1E48AFB00.xml"
"MO",2007,"hb0265","HB",265,0,NA,1,0,0,"newsbank","MO/2007/05/10/0C9C364D5DACAA80_20070510_1190C96C4ABFA1F8.xml"
"NC",2007,"hb0265","HB",265,0,NA,1,0,1,"newsbank","NC/2007/08/07/0C9C34A99F5CE700_20070807_11AE11AC4060D510.xml"
"MT",2007,"hb0266","HB",266,0,NA,1,0,0,"newsbank","MT/2007/01/17/0C9C30EBA6619F00_20070117_12C16D601E493450.xml"
"DE",2007,"hb0267","HB",267,0,NA,8,0,0,"newsbank","DE/2007/04/04/0C9C3243A4BDAC80_20070404_12206B8D30F858B0.xml"
"NH",2007,"hb0267","HB",267,0,NA,13,0.230769230769231,0.538461538461538,"newsbank","NH/2007/02/25/0C9C348B80510D00_20070225_1178D2652BFFAFE8.xml"
"SD",2007,"hb0267","HB",267,0,NA,1,1,1,"newsbank","SD/2007/06/02/0EA7B31082908B9C_20070602_11B3F72E562616F8.xml"
"LA",2007,"hb0270","HB",270,0,NA,7,0,0.142857142857143,"newsbank","LA/2007/05/16/0C9C307698CA2800_20070516_1192DD1380554420.xml"
"MT",2007,"hb0270","HB",270,0,NA,2,0,0,"newsbank","MT/2007/01/14/0C9C30EBA6619F00_20070114_12C16D6ED5F00B08.xml"
"NH",2007,"hb0271","HB",271,0,NA,1,0,0,"newsbank","NH/2007/06/16/0C9C3411E8D2E900_20070616_119DAECCE36EB590.xml"
"NH",2007,"hb0273","HB",273,0,NA,1,0,0,"newsbank","NH/2007/07/20/0C9C3411E8D2E900_20070720_11A8482728DE91F8.xml"
"HI",2007,"hb0274","HB",274,0,NA,1,0,0,"newsbank","HI-Bul/2007/01/29/128FF2D44F15D100_20070129_1298382F28F3B038.xml"
"KY",2007,"hb0278","HB",278,0,NA,1,0,0,"newsbank","KY/2007/02/28/0C9C33F0420E3880_20070228_1179A486A8CC65A0.xml"
"MT",2007,"hb0281","HB",281,0,NA,7,0.142857142857143,0.285714285714286,"newsbank","MT/2007/01/17/0C9C30EBA6619F00_20070117_12C16D601E493450.xml"
"DE",2007,"hb0282","HB",282,0,NA,1,0,1,"newsbank","DE/2007/12/23/0C9C3243A4BDAC80_20071223_12210EC652DCF6D8.xml"
"WY",2007,"hb0282","HB",282,0,NA,1,0,1,"lexisnexis","WY_2007_2.pdf --- Article Number: 58"
"KY",2007,"hb0284","HB",284,0,NA,1,0,0,"newsbank","KY/2007/03/27/0C9C33F0420E3880_20070327_11828643EEB882A0.xml"
"LA",2007,"hb0284","HB",284,0,NA,2,0,0,"newsbank","LA/2007/05/08/0C9C307698CA2800_20070508_11903A0166FFB808.xml"
"IL",2007,"hb0287","HB",287,0,NA,1,1,1,"lexisnexis","IL_2007_16.pdf --- Article Number: 78"
"MT",2007,"hb0287","HB",287,0,NA,1,0,0,"newsbank","MT/2007/01/31/0C9C30EBA6619F00_20070131_12C16D5C4D7FCF80.xml"
"PA",2007,"hb0288","HB",288,0,NA,3,0,0,"newsbank","PA/2007/06/27/0C9C352AB17A8D80_20070627_11A0B2845EE218F0.xml"
"MT",2007,"hb0289","HB",289,0,NA,2,1,0,"newsbank","MT/2007/03/03/0C9C30EBA6619F00_20070303_12C16D6D89CFE6E0.xml"
"NH",2007,"hb0289","HB",289,0,NA,1,0,0,"newsbank","NH/2007/03/28/0C9C3411E8D2E900_20070328_1182FC4F315D92C0.xml"
"KY",2007,"hb0290","HB",290,0,NA,2,0,0.5,"newsbank","KY/2007/03/02/0C9C33F0420E3880_20070302_117A4BB11A29DC58.xml"
"WY",2007,"hb0290","HB",290,0,NA,1,0,0,"lexisnexis","WY_2007_2.pdf --- Article Number: 82"
"LA",2007,"hb0291","HB",291,0,NA,1,0,0,"newsbank","LA/2007/05/08/0C9C307698CA2800_20070508_11903A0186839E28.xml"
"FL",2007,"hb0292","HB",292,0,NA,2,0,0.5,"lexisnexis","FL_2007_10.pdf --- Article Number: 26"
"MT",2007,"hb0293","HB",293,0,NA,3,0,0,"newsbank","MT/2007/02/01/0C9C30EBA6619F00_20070201_12C16D5E9CFCB720.xml"
"NH",2007,"hb0294","HB",294,0,NA,1,0,0,"newsbank","NH/2007/05/02/0C9C3411E8D2E900_20070502_118E8C7C00A563D8.xml"
"AK",2007,"hb0299","HB",299,0,NA,1,0,0,"newsbank","AK/2007/05/04/0D189FD7C30D45D5_20070504_118F1236D2A63738.xml"
"KY",2007,"hb0299","HB",299,0,NA,3,0,0,"newsbank","KY/2007/02/07/0C9C33F0420E3880_20070207_1172C9F2C0ABE3E8.xml"
"WY",2007,"hb0299","HB",299,0,NA,1,0,0,"lexisnexis","WY_2007_2.pdf --- Article Number: 45"
"HI",2007,"hb0300","HB",300,0,NA,2,0,0,"newsbank","HI-Bul/2007/01/31/128FF2D44F15D100_20070131_1298382F43358498.xml"
"WY",2007,"hb0300","HB",300,0,NA,2,0,0,"lexisnexis","WY_2007_4.pdf --- Article Number: 12"
"MO",2007,"hb0303","HB",303,0,NA,1,0,1,"newsbank","MO/2007/01/25/0C9C364D5DACAA80_20070125_116E5C76DF820E28.xml"
"MT",2007,"hb0304","HB",304,0,NA,3,0,0.333333333333333,"newsbank","MT/2007/03/20/0C9C30EBA6619F00_20070320_12C16D5CB8DDB188.xml"
"KY",2007,"hb0305","HB",305,0,NA,8,0.5,0,"newsbank","KY/2007/02/16/0C9C33F0420E3880_20070216_1175B0AEB783C6D8.xml"
"IL",2007,"hb0306","HB",306,0,NA,1,0,0,"lexisnexis","IL_2007_8.pdf --- Article Number: 99"
"AK",2007,"hb0307","HB",307,0,NA,2,0,0,"newsbank","AK/2007/06/27/0D189FD7C30D45D5_20070627_11A0DE775EB5F040.xml"
"MT",2007,"hb0307","HB",307,0,NA,4,0,0,"newsbank","MT/2007/01/22/0C9C30EBA6619F00_20070122_12C16D6D199B34D0.xml"
"UT",2007,"hb0308","HB",308,0,NA,1,0,0,"lexisnexis","UT_2007_1.pdf --- Article Number: 6"
"MT",2007,"hb0311","HB",311,0,NA,3,0,0,"newsbank","MT/2007/01/27/0C9C30EBA6619F00_20070127_12C16D64D63735C8.xml"
"MT",2007,"hb0312","HB",312,0,NA,2,0,0,"newsbank","MT/2007/01/21/0C9C30EBA6619F00_20070121_12C16D6CC5A674F8.xml"
"LA",2007,"hb0313","HB",313,0,NA,4,0,0.25,"newsbank","LA/2007/06/20/0C9C307698CA2800_20070620_119E66FA5B5C2298.xml"
"LA",2007,"hb0315","HB",315,0,NA,2,0,0,"newsbank","LA/2007/05/24/0C9C307698CA2800_20070524_11958085797A2068.xml"
"MT",2007,"hb0315","HB",315,0,NA,1,0,0,"newsbank","MT/2007/02/08/0C9C30EBA6619F00_20070208_12C16D5D86A81230.xml"
"WY",2007,"hb0315","HB",315,0,NA,2,0,0,"lexisnexis","WY_2007_2.pdf --- Article Number: 92"
"IL",2007,"hb0317","HB",317,0,NA,7,0,0.142857142857143,"lexisnexis","IL_2007_3.pdf --- Article Number: 99"
"PA",2007,"hb0317","HB",317,0,NA,5,0,0,"newsbank","PA/2007/03/28/0C9C352AB17A8D80_20070328_1182B7CDDA68C1E8.xml"
"MT",2007,"hb0318","HB",318,0,NA,1,0,0,"newsbank","MT/2007/02/01/0C9C30EBA6619F00_20070201_12C16D5E9CFCB720.xml"
"HI",2007,"hb0320","HB",320,0,NA,1,0,0,"newsbank","HI-Bul/2007/03/26/128FF2D44F15D100_20070326_129838355A60EE00.xml"
"IL",2007,"hb0320","HB",320,0,NA,2,0,0,"lexisnexis","IL_2007_17.pdf --- Article Number: 85"
"MO",2007,"hb0320","HB",320,0,NA,1,0,1,"newsbank","MO/2007/10/19/0C9C364D5DACAA80_20071019_11C755886676EC80.xml"
"KY",2007,"hb0321","HB",321,0,NA,2,0,0,"newsbank","KY/2007/02/15/0C9C33F0420E3880_20070215_11755A9851891AF0.xml"
"LA",2007,"hb0321","HB",321,0,NA,1,0,1,"newsbank","LA/2007/06/08/0C9C307698CA2800_20070608_11AC24BCCCCB15E0.xml"
"AK",2007,"hb0322","HB",322,0,NA,2,0.5,1,"newsbank","AK/2007/09/07/0D189FD7C30D45D5_20070907_11B8997C80130718.xml"
"AR",2007,"hb0322","HB",322,0,NA,1,0,0,"newsbank","AR/2007/02/17/0C9C30ABB0923C80_20070217_13C4C9BBF7A90218.xml"
"AR",2007,"hb0323","HB",323,0,NA,1,0,0,"newsbank","AR/2007/02/17/0C9C30ABB0923C80_20070217_13C4C9BBF7A90218.xml"
"MT",2007,"hb0323","HB",323,0,NA,2,0,0.5,"newsbank","MT/2007/01/31/0C9C30EBA6619F00_20070131_12C16D5C277FB1C0.xml"
"TX",2007,"hb0323","HB",323,0,NA,4,0,0.75,"newsbank","TX/2007/04/26/0C9C30CEEF1DD980_20070426_118D5A5A961C1090.xml"
"AR",2007,"hb0324","HB",324,0,NA,1,0,0,"newsbank","AR/2007/02/17/0C9C30ABB0923C80_20070217_13C4C9BBF7A90218.xml"
"AR",2007,"hb0325","HB",325,0,NA,1,0,0,"newsbank","AR/2007/02/17/0C9C30ABB0923C80_20070217_13C4C9BBF7A90218.xml"
"KY",2007,"hb0327","HB",327,0,NA,3,0,0,"newsbank","KY/2007/02/28/0C9C33F0420E3880_20070228_1179A486584AD770.xml"
"KY",2007,"hb0327","HB",327,1,NA,1,0,0,"newsbank","KY/2007/03/29/0C9C33F0420E3880_20070329_11832EE0B4B754B0.xml"
"MO",2007,"hb0327","HB",327,0,NA,12,0,0.333333333333333,"newsbank","MO/2007/02/08/0C9C364D5DACAA80_20070208_1172CEF469696CD8.xml"
"MO",2007,"hb0327","HB",327,1,NA,3,0,0.333333333333333,"newsbank","MO/2007/05/11/0C9C364D5DACAA80_20070511_119147FF480BA1A0.xml"
"WY",2007,"hb0327","HB",327,0,NA,1,0,0,"lexisnexis","WY_2007_2.pdf --- Article Number: 92"
"WY",2007,"hb0329","HB",329,0,NA,1,0,0,"lexisnexis","WY_2007_2.pdf --- Article Number: 84"
"HI",2007,"hb0330","HB",330,0,NA,1,0,0,"newsbank","HI-Bul/2007/03/01/128FF2D44F15D100_20070301_129838322D6287C0.xml"
"MT",2007,"hb0330","HB",330,0,NA,1,1,1,"newsbank","MT/2007/02/21/0C9C30EBA6619F00_20070221_12C16D5B6007AD30.xml"
"MO",2007,"hb0331","HB",331,0,NA,1,0,0,"newsbank","MO/2007/02/20/0C9C364D5DACAA80_20070220_1176C386978C0F98.xml"
"TX",2007,"hb0331","HB",331,0,NA,2,0,1,"newsbank","TX/2007/01/03/0C9C30CEEF1DD980_20070103_1167226C9236B840.xml"
"KY",2007,"hb0332","HB",332,0,NA,4,0,0,"newsbank","KY/2007/02/14/0C9C33F0420E3880_20070214_117506122EA44EC0.xml"
"HI",2007,"hb0336","HB",336,0,NA,2,0,0.5,"newsbank","HI-Bul/2007/02/09/128FF2D44F15D100_20070209_1298382FED854A30.xml"
"SD",2007,"hb0336","HB",336,0,NA,1,1,1,"newsbank","SD/2007/08/18/0EA7B31082908B9C_20070818_11C7BC5D8096AA50.xml"
"KY",2007,"hb0337","HB",337,0,NA,2,0,0,"newsbank","KY/2007/02/22/0C9C33F0420E3880_20070222_1177A8E5684B3750.xml"
"NH",2007,"hb0337","HB",337,0,NA,1,0,0,"newsbank","NH/2007/04/12/0C9C3411E8D2E900_20070412_1187FA97EF7202E8.xml"
